ID,Sampling_1,Sampling_2,Common period (Band1 & Band1),Upper error bound,Lower error bound,Significance,Band1-Band2
463684,38.03700000000012,37.29137254901962,,,,,0-1
463684,38.03700000000012,36.57423076923078,,,,,0-2
463684,38.03700000000012,37.29137254901962,,,,,0-3
463684,37.29137254901962,36.57423076923078,,,,,1-2
463684,37.29137254901962,37.29137254901962,,,,,1-3
463684,36.57423076923078,37.29137254901962,,,,,2-3
463682,59.43216216216211,51.13953488372093,,,,,0-1
463682,59.43216216216211,54.975,,,,,0-2
463682,59.43216216216211,54.97474999999995,,,,,0-3
463682,51.13953488372093,54.975,,,,,1-2
463682,51.13953488372093,54.97474999999995,,,,,1-3
463682,54.975,54.97474999999995,,,,,2-3
463680,57.73378378378382,53.40400000000009,,,,,0-1
463680,57.73378378378382,59.33777777777787,,,,,0-2
463680,57.73378378378382,53.40375000000004,,,,,0-3
463680,53.40400000000009,59.33777777777787,,,,,1-2
463680,53.40400000000009,53.40375000000004,,,,,1-3
463680,59.33777777777787,53.40375000000004,,,,,2-3
463690,59.43216216216211,57.86815789473698,,,,,0-1
463690,59.43216216216211,53.63414634146341,,,,,0-2
463690,59.43216216216211,59.43216216216211,,,,,0-3
463690,57.86815789473698,53.63414634146341,30.883261272390364,50.7135125278979,0.7329034087640167,0.98,1-2
463690,57.86815789473698,59.43216216216211,,,,,1-3
463690,53.63414634146341,59.43216216216211,,,,,2-3
463669,44.87734693877547,42.28846153846154,,,,,0-1
463669,44.87734693877547,46.745744680851125,,,,,0-2
463669,44.87734693877547,43.97979999999996,,,,,0-3
463669,42.28846153846154,46.745744680851125,,,,,1-2
463669,42.28846153846154,43.97979999999996,,,,,1-3
463669,46.745744680851125,43.97979999999996,,,,,2-3
463668,273.7550000000001,219.00400000000008,,,,,0-1
463668,273.7550000000001,273.7550000000001,,,,,0-2
463668,273.7550000000001,219.00400000000008,,,,,0-3
463668,219.00400000000008,273.7550000000001,,,,,1-2
463668,219.00400000000008,219.00400000000008,,,,,1-3
463668,273.7550000000001,219.00400000000008,,,,,2-3
463763,46.181836734693945,48.12553191489365,,,,,0-1
463763,46.181836734693945,46.93520833333332,17.283097131005874,0.3051835975580097,17.12071338934592,1.0,0-2
463763,46.181836734693945,47.14395833333341,17.283097131005874,0.3051835975580097,17.12071338934592,1.0,0-3
463763,48.12553191489365,46.93520833333332,,,,,1-2
463763,48.12553191489365,47.14395833333341,,,,,1-3
463763,46.93520833333332,47.14395833333341,17.283097131005874,0.2913879390955394,0.3982750089227984,1.0,2-3
463777,41.885294117647085,42.72320000000007,252.5252525252525,-1.0,-1.0,1.0,0-1
463777,41.885294117647085,42.72320000000007,252.5252525252525,-1.0,-1.0,0.98,0-2
463777,41.885294117647085,42.72300000000003,,,,,0-3
463777,42.72320000000007,42.72320000000007,252.5252525252525,-1.0,-1.0,1.0,1-2
463777,42.72320000000007,42.72300000000003,,,,,1-3
463777,42.72320000000007,42.72300000000003,,,,,2-3
463662,43.59510204081625,42.72319999999993,,,,,0-1
463662,43.59510204081625,41.88549019607836,,,,,0-2
463662,43.59510204081625,43.59510204081625,,,,,0-3
463662,42.72319999999993,41.88549019607836,,,,,1-2
463662,42.72319999999993,43.59510204081625,,,,,1-3
463662,41.88549019607836,43.59510204081625,,,,,2-3
463724,43.5948979591837,39.55851851851858,,,,,0-1
463724,43.5948979591837,41.8854901960785,,,,,0-2
463724,43.5948979591837,40.3047169811321,,,,,0-3
463724,39.55851851851858,41.8854901960785,,,,,1-2
463724,39.55851851851858,40.3047169811321,26.13695765812859,20.69946407599853,4.272913000055539,0.96,1-3
463724,41.8854901960785,40.3047169811321,23.707918444760548,23.620109818975763,0.8015408484005349,0.98,2-3
463661,44.73820000000007,48.628695652173874,,,,,0-1
463661,44.73820000000007,45.65142857142854,,,,,0-2
463661,44.73820000000007,49.686666666666696,,,,,0-3
463661,48.628695652173874,45.65142857142854,,,,,1-2
463661,48.628695652173874,49.686666666666696,,,,,1-3
463661,45.65142857142854,49.686666666666696,,,,,2-3
463705,39.22649122807024,37.89661016949155,,,,,0-1
463705,39.22649122807024,35.490634920634974,,,,,0-2
463705,39.22649122807024,37.743898305084734,,,,,0-3
463705,37.89661016949155,35.490634920634974,,,,,1-2
463705,37.89661016949155,37.743898305084734,,,,,1-3
463705,35.490634920634974,37.743898305084734,30.883261272390364,78.96180597722577,1.354956397277192,0.98,2-3
463657,40.30490566037729,39.55833333333336,,,,,0-1
463657,40.30490566037729,38.839090909090935,,,,,0-2
463657,40.30490566037729,41.07999999999993,,,,,0-3
463657,39.55833333333336,38.839090909090935,,,,,1-2
463657,39.55833333333336,41.07999999999993,,,,,1-3
463657,38.839090909090935,41.07999999999993,,,,,2-3
463715,31.871971830985963,33.77477611940304,202.4291497975709,22.919038649164804,34.873216444378755,0.96,0-1
463715,31.871971830985963,33.89272727272736,,,,,0-2
463715,31.871971830985963,32.795797101449324,,,,,0-3
463715,33.77477611940304,33.89272727272736,,,,,1-2
463715,33.77477611940304,32.795797101449324,,,,,1-3
463715,33.89272727272736,32.795797101449324,,,,,2-3
463654,63.3950000000002,67.92357142857145,,,,,0-1
463654,63.3950000000002,65.58103448275882,,,,,0-2
463654,63.3950000000002,67.9232142857145,,,,,0-3
463654,67.92357142857145,65.58103448275882,,,,,1-2
463654,67.92357142857145,67.9232142857145,,,,,1-3
463654,65.58103448275882,67.9232142857145,,,,,2-3
463653,458.0200000000005,458.0200000000005,,,,,0-1
463653,458.0200000000005,458.0200000000005,,,,,0-2
463653,458.0200000000005,610.693333333334,,,,,0-3
463653,458.0200000000005,458.0200000000005,,,,,1-2
463653,458.0200000000005,610.693333333334,,,,,1-3
463653,458.0200000000005,610.693333333334,,,,,2-3
463667,50.86071428571432,53.40400000000009,12.288031457360532,12.287940042655944,0.0301252817661357,1.0,0-1
463667,50.86071428571432,48.549090909090985,,,,,0-2
463667,50.86071428571432,48.54886363636367,,,,,0-3
463667,53.40400000000009,48.549090909090985,,,,,1-2
463667,53.40400000000009,48.54886363636367,,,,,1-3
463667,48.549090909090985,48.54886363636367,,,,,2-3
463677,37.29137254901962,38.81346938775511,,,,,0-1
463677,37.29137254901962,36.57423076923078,,,,,0-2
463677,37.29137254901962,38.03720000000001,,,,,0-3
463677,38.81346938775511,36.57423076923078,29.97601918465228,8.527740167343687,16.052225671755068,1.0,1-2
463677,38.81346938775511,38.03720000000001,,,,,1-3
463677,36.57423076923078,38.03720000000001,,,,,2-3
463744,42.72319999999993,41.07980769230772,252.5252525252525,-1.0,-1.0,1.0,0-1
463744,42.72319999999993,40.3047169811321,252.5252525252525,-1.0,-1.0,1.0,0-2
463744,42.72319999999993,41.88549019607836,,,,,0-3
463744,41.07980769230772,40.3047169811321,252.5252525252525,-1.0,-1.0,1.0,1-2
463744,41.07980769230772,41.88549019607836,,,,,1-3
463744,40.3047169811321,41.88549019607836,,,,,2-3
463648,43.84156862745095,39.92732142857143,,,,,0-1
463648,43.84156862745095,39.22666666666664,,,,,0-2
463648,43.84156862745095,39.927142857142826,,,,,0-3
463648,39.92732142857143,39.22666666666664,,,,,1-2
463648,39.92732142857143,39.927142857142826,,,,,1-3
463648,39.22666666666664,39.927142857142826,,,,,2-3
463643,71.0335483870968,78.64392857142853,,,,,0-1
463643,71.0335483870968,78.64392857142853,,,,,0-2
463643,71.0335483870968,73.40133333333337,,,,,0-3
463643,78.64392857142853,78.64392857142853,,,,,1-2
463643,78.64392857142853,73.40133333333337,,,,,1-3
463643,78.64392857142853,73.40133333333337,,,,,2-3
463641,75.03720000000001,69.4788888888889,,,,,0-1
463641,75.03720000000001,64.68724137931035,,,,,0-2
463641,75.03720000000001,78.16375000000001,,,,,0-3
463641,69.4788888888889,64.68724137931035,,,,,1-2
463641,69.4788888888889,78.16375000000001,,,,,1-3
463641,64.68724137931035,78.16375000000001,,,,,2-3
463639,113.50500000000012,113.50437499999998,,,,,0-1
463639,113.50500000000012,113.50437499999998,,,,,0-2
463639,113.50500000000012,129.7192857142857,,,,,0-3
463639,113.50437499999998,113.50437499999998,,,,,1-2
463639,113.50437499999998,129.7192857142857,,,,,1-3
463639,113.50437499999998,129.7192857142857,,,,,2-3
463637,65.76235294117642,63.88342857142853,,,,,0-1
463637,65.76235294117642,74.5306666666666,,,,,0-2
463637,65.76235294117642,62.10888888888884,,,,,0-3
463637,63.88342857142853,74.5306666666666,,,,,1-2
463637,63.88342857142853,62.10888888888884,,,,,1-3
463637,74.5306666666666,62.10888888888884,,,,,2-3
463650,54.773333333333234,50.86071428571432,,,,,0-1
463650,54.773333333333234,52.10121951219516,,,,,0-2
463650,54.773333333333234,52.10146341463405,,,,,0-3
463650,50.86071428571432,52.10121951219516,35.137034434293746,2.6621525284980336,1.023242038558983,0.98,1-2
463650,50.86071428571432,52.10146341463405,,,,,1-3
463650,52.10121951219516,52.10146341463405,,,,,2-3
463663,41.49037735849053,38.578947368421055,,,,,0-1
463663,41.49037735849053,36.65,,,,,0-2
463663,41.49037735849053,37.91362068965514,,,,,0-3
463663,38.578947368421055,36.65,32.87310979618672,30.976859062474407,0.4990814197273323,0.94,1-2
463663,38.578947368421055,37.91362068965514,,,,,1-3
463663,36.65,37.91362068965514,,,,,2-3
463622,47.86957446808516,46.87208333333334,,,,,0-1
463622,47.86957446808516,45.91551020408164,,,,,0-2
463622,47.86957446808516,45.91571428571434,,,,,0-3
463622,46.87208333333334,45.91551020408164,,,,,1-2
463622,46.87208333333334,45.91571428571434,,,,,1-3
463622,45.91551020408164,45.91571428571434,,,,,2-3
463659,44.37098039215683,43.32480769230768,126.9035532994924,19.0127582885614,28.655096279179432,0.98,0-1
463659,44.37098039215683,42.50735849056603,,,,,0-2
463659,44.37098039215683,45.05779999999999,,,,,0-3
463659,43.32480769230768,42.50735849056603,,,,,1-2
463659,43.32480769230768,45.05779999999999,,,,,1-3
463659,42.50735849056603,45.05779999999999,,,,,2-3
463708,27.26719512195126,26.61785714285716,,,,,0-1
463708,27.26719512195126,28.665384615384635,39.18495297805642,5.092397555612216,3.717964542252396,1.0,0-2
463708,27.26719512195126,25.41943181818186,,,,,0-3
463708,26.61785714285716,28.665384615384635,,,,,1-2
463708,26.61785714285716,25.41943181818186,,,,,1-3
463708,28.665384615384635,25.41943181818186,,,,,2-3
463702,43.22386363636377,41.34478260869567,252.5252525252525,-1.0,-1.0,0.98,0-1
463702,43.22386363636377,44.22930232558141,252.5252525252525,-1.0,-1.0,1.0,0-2
463702,43.22386363636377,44.229069767442,,,,,0-3
463702,41.34478260869567,44.22930232558141,252.5252525252525,-1.0,-1.0,0.98,1-2
463702,41.34478260869567,44.229069767442,,,,,1-3
463702,44.22930232558141,44.229069767442,,,,,2-3
463618,68.17636363636363,62.49638888888876,,,,,0-1
463618,68.17636363636363,70.30843749999985,,,,,0-2
463618,68.17636363636363,70.30843749999985,,,,,0-3
463618,62.49638888888876,70.30843749999985,,,,,1-2
463618,62.49638888888876,70.30843749999985,,,,,1-3
463618,70.30843749999985,70.30843749999985,,,,,2-3
463617,53.5683333333334,52.32232558139536,,,,,0-1
463617,53.5683333333334,53.56714285714285,,,,,0-2
463617,53.5683333333334,45.91571428571434,,,,,0-3
463617,52.32232558139536,53.56714285714285,,,,,1-2
463617,52.32232558139536,45.91571428571434,,,,,1-3
463617,53.56714285714285,45.91571428571434,,,,,2-3
463616,49.908000000000015,44.997200000000014,,,,,0-1
463616,49.908000000000015,45.95612244897971,,,,,0-2
463616,49.908000000000015,46.87208333333334,,,,,0-3
463616,44.997200000000014,45.95612244897971,,,,,1-2
463616,44.997200000000014,46.87208333333334,,,,,1-3
463616,45.95612244897971,46.87208333333334,,,,,2-3
463615,51.11125000000084,58.1385714285716,,,,,0-1
463615,51.11125000000084,66.48333333333358,92.42144177449168,16.207186250308723,19.670759473429456,0.9,0-2
463615,51.11125000000084,51.11250000000018,,,,,0-3
463615,58.1385714285716,66.48333333333358,,,,,1-2
463615,58.1385714285716,51.11250000000018,24.271844660194173,1.0386925202894908,0.5384123224962281,0.92,1-3
463615,66.48333333333358,51.11250000000018,,,,,2-3
463620,72.44709677419357,74.86200000000002,50.91649694501019,6.752160773008619,1.3987385320199408,1.0,0-1
463620,72.44709677419357,77.6500000000002,,,,,0-2
463620,72.44709677419357,64.3385714285716,,,,,0-3
463620,74.86200000000002,77.6500000000002,,,,,1-2
463620,74.86200000000002,64.3385714285716,,,,,1-3
463620,77.6500000000002,64.3385714285716,,,,,2-3
463728,41.2203703703704,39.20912280701752,14.779781259237364,8.059184899721966,0.4066696455039196,1.0,0-1
463728,41.2203703703704,39.92714285714296,14.779781259237364,8.059184899721966,0.4066696455039196,1.0,0-2
463728,41.2203703703704,45.42755102040825,,,,,0-3
463728,39.20912280701752,39.92714285714296,15.220700152207003,1.405876836449055,0.3535090031062626,1.0,1-2
463728,39.20912280701752,45.42755102040825,,,,,1-3
463728,39.92714285714296,45.42755102040825,,,,,2-3
463610,62.55138888888905,70.37031250000018,,,,,0-1
463610,62.55138888888905,70.37031250000018,,,,,0-2
463610,62.55138888888905,62.55138888888905,,,,,0-3
463610,70.37031250000018,70.37031250000018,,,,,1-2
463610,70.37031250000018,62.55138888888905,,,,,1-3
463610,70.37031250000018,62.55138888888905,,,,,2-3
463611,60.43027027027022,58.840263157894746,,,,,0-1
463611,60.43027027027022,53.23619047619044,,,,,0-2
463611,60.43027027027022,63.88342857142853,,,,,0-3
463611,58.840263157894746,53.23619047619044,,,,,1-2
463611,58.840263157894746,63.88342857142853,,,,,1-3
463611,53.23619047619044,63.88342857142853,,,,,2-3
463608,279.8525,223.882,,,,,0-1
463608,279.8525,279.8525,,,,,0-2
463608,279.8525,203.52909090909088,,,,,0-3
463608,223.882,279.8525,,,,,1-2
463608,223.882,203.52909090909088,,,,,1-3
463608,279.8525,203.52909090909088,,,,,2-3
463614,25.40303370786512,24.574673913043423,,,,,0-1
463614,25.40303370786512,25.69170454545449,,,,,0-2
463614,25.40303370786512,25.69170454545449,,,,,0-3
463614,24.574673913043423,25.69170454545449,,,,,1-2
463614,24.574673913043423,25.69170454545449,,,,,1-3
463614,25.69170454545449,25.69170454545449,,,,,2-3
463740,34.57927272727274,35.88415094339624,252.5252525252525,-1.0,-1.0,0.96,0-1
463740,34.57927272727274,36.57423076923078,252.5252525252525,-1.0,-1.0,1.0,0-2
463740,34.57927272727274,36.57423076923078,,,,,0-3
463740,35.88415094339624,36.57423076923078,252.5252525252525,-1.0,-1.0,0.96,1-2
463740,35.88415094339624,36.57423076923078,,,,,1-3
463740,36.57423076923078,36.57423076923078,,,,,2-3
463621,62.46433333333334,64.61827586206897,,,,,0-1
463621,62.46433333333334,60.1267741935484,,,,,0-2
463621,62.46433333333334,60.44935483870969,,,,,0-3
463621,64.61827586206897,60.1267741935484,67.84260515603799,4.049303738423447,1.921568969131876,0.98,1-2
463621,64.61827586206897,60.44935483870969,,,,,1-3
463621,60.1267741935484,60.44935483870969,,,,,2-3
463805,34.951718750000055,35.49079365079362,,,,,0-1
463805,34.951718750000055,35.49079365079362,48.49660523763337,7.612169818265798,3.433716298211408,1.0,0-2
463805,34.951718750000055,34.951718750000055,48.49660523763337,7.612169818265798,3.433716298211408,1.0,0-3
463805,35.49079365079362,35.49079365079362,,,,,1-2
463805,35.49079365079362,34.951718750000055,,,,,1-3
463805,35.49079365079362,34.951718750000055,46.29629629629629,45.93480666259439,5.888108562215201,1.0,2-3
463606,20.368108108108117,20.55336363636366,,,,,0-1
463606,20.368108108108117,20.55336363636366,,,,,0-2
463606,20.368108108108117,20.933981481481503,,,,,0-3
463606,20.55336363636366,20.55336363636366,,,,,1-2
463606,20.55336363636366,20.933981481481503,,,,,1-3
463606,20.55336363636366,20.933981481481503,,,,,2-3
463605,61.10052631578928,64.49499999999979,31.847133757961785,16.29019790781684,0.4872896871958545,0.98,0-1
463605,61.10052631578928,86.99307692307663,,,,,0-2
463605,61.10052631578928,96.74249999999968,,,,,0-3
463605,64.49499999999979,86.99307692307663,,,,,1-2
463605,64.49499999999979,96.74249999999968,,,,,1-3
463605,86.99307692307663,96.74249999999968,,,,,2-3
463619,53.56833333333322,49.9968888888889,,,,,0-1
463619,53.56833333333322,51.13340909090898,,,,,0-2
463619,53.56833333333322,48.91021739130424,59.880239520958085,59.77488216629477,2.3036414326464296,0.98,0-3
463619,49.9968888888889,51.13340909090898,,,,,1-2
463619,49.9968888888889,48.91021739130424,,,,,1-3
463619,51.13340909090898,48.91021739130424,,,,,2-3
463607,52.368604651162926,52.368604651162926,168.91891891891893,121.08799315274476,9.125168085914195,0.92,0-1
463607,52.368604651162926,45.95612244897971,,,,,0-2
463607,52.368604651162926,43.30480769230781,,,,,0-3
463607,52.368604651162926,45.95612244897971,,,,,1-2
463607,52.368604651162926,43.30480769230781,,,,,1-3
463607,45.95612244897971,43.30480769230781,,,,,2-3
463656,52.05414634146344,53.35550000000003,,,,,0-1
463656,52.05414634146344,49.63325581395356,,,,,0-2
463656,52.05414634146344,46.39608695652176,,,,,0-3
463656,53.35550000000003,49.63325581395356,29.120559114735,2.2161443793959137,1.149914255990378,0.98,1-2
463656,53.35550000000003,46.39608695652176,29.120559114735,2.2161443793959137,1.149914255990378,1.0,1-3
463656,49.63325581395356,46.39608695652176,29.120559114735,8.192383565325706,1.5178983583163017,1.0,2-3
463652,50.81476190476193,49.63302325581398,29.97601918465228,12.175554460423747,1.1401958766677929,0.98,0-1
463652,50.81476190476193,49.63302325581398,29.97601918465228,12.175554460423747,1.1401958766677929,0.98,0-2
463652,50.81476190476193,52.05414634146344,,,,,0-3
463652,49.63302325581398,49.63302325581398,32.87310979618672,0.5316470348868094,1.516388318191531,0.98,1-2
463652,49.63302325581398,52.05414634146344,,,,,1-3
463652,49.63302325581398,52.05414634146344,,,,,2-3
463612,42.99846153846151,42.99865384615385,,,,,0-1
463612,42.99846153846151,42.99846153846151,,,,,0-2
463612,42.99846153846151,45.63102040816323,22.163120567375888,11.40628237130452,0.7163252938508968,1.0,0-3
463612,42.99865384615385,42.99846153846151,,,,,1-2
463612,42.99865384615385,45.63102040816323,,,,,1-3
463612,42.99846153846151,45.63102040816323,,,,,2-3
463692,45.45000000000003,42.72320000000007,,,,,0-1
463692,45.45000000000003,42.72320000000007,168.91891891891893,101.78463074002772,16.675116152728634,0.96,0-2
463692,45.45000000000003,46.43826086956529,,,,,0-3
463692,42.72320000000007,42.72320000000007,26.824034334763947,2.869504236877958,27.46611756517388,0.98,1-2
463692,42.72320000000007,46.43826086956529,26.824034334763947,20.34902684632208,1.5485572984310458,1.0,1-3
463692,42.72320000000007,46.43826086956529,27.548209366391184,2.869504236877958,27.46611756517388,0.98,2-3
463649,35.88415094339624,35.88396226415105,144.92753623188406,8.72197762241774,102.76039252554985,1.0,0-1
463649,35.88415094339624,35.219444444444555,,,,,0-2
463649,35.88415094339624,37.47631578947371,,,,,0-3
463649,35.88396226415105,35.219444444444555,,,,,1-2
463649,35.88396226415105,37.47631578947371,,,,,1-3
463649,35.219444444444555,37.47631578947371,202.4291497975709,69.24948472376917,13.190527764056869,1.0,2-3
463609,47.94666666666662,44.5692857142858,13.419216317767042,9.31680256515004,0.1599284648673595,1.0,0-1
463609,47.94666666666662,46.797750000000086,,,,,0-2
463609,47.94666666666662,45.65634146341472,,,,,0-3
463609,44.5692857142858,46.797750000000086,,,,,1-2
463609,44.5692857142858,45.65634146341472,14.779781259237364,1.2735580413698813,0.7546076539271223,1.0,1-3
463609,46.797750000000086,45.65634146341472,,,,,2-3
463761,30.895510204081575,30.895510204081727,252.5252525252525,-1.0,-1.0,0.96,0-1
463761,30.895510204081575,30.895510204081727,144.92753623188406,12.787277555991013,7.546748785765885,0.98,0-1
463761,30.895510204081575,29.683725490196128,252.5252525252525,-1.0,-1.0,0.98,0-2
463761,30.895510204081575,29.683725490196128,144.92753623188406,12.787277555991013,7.546748785765885,1.0,0-2
463761,30.895510204081575,43.59510204081625,,,,,0-3
463761,30.895510204081727,29.683725490196128,252.5252525252525,-1.0,-1.0,1.0,1-2
463761,30.895510204081727,29.683725490196128,144.92753623188406,5.156847757098774,4.107679832359139,0.92,1-2
463761,30.895510204081727,43.59510204081625,,,,,1-3
463761,29.683725490196128,43.59510204081625,,,,,2-3
463633,38.82517241379311,38.8250000000001,84.74576271186442,11.68995112437024,2.364091376461801,1.0,0-1
463633,38.82517241379311,41.701111111111125,252.5252525252525,-1.0,-1.0,0.98,0-2
463633,38.82517241379311,41.701111111111125,144.92753623188406,63.03869359019549,18.095661964918463,0.96,0-2
463633,38.82517241379311,39.506315789473696,,,,,0-3
463633,38.8250000000001,41.701111111111125,,,,,1-2
463633,38.8250000000001,39.506315789473696,,,,,1-3
463633,41.701111111111125,39.506315789473696,,,,,2-3
463660,36.506393442622944,35.917741935483775,252.5252525252525,-1.0,-1.0,1.0,0-1
463660,36.506393442622944,36.50655737704909,252.5252525252525,-1.0,-1.0,0.96,0-2
463660,36.506393442622944,33.20761194029856,,,,,0-3
463660,35.917741935483775,36.50655737704909,252.5252525252525,-1.0,-1.0,0.98,1-2
463660,35.917741935483775,33.20761194029856,,,,,1-3
463660,36.50655737704909,33.20761194029856,,,,,2-3
463694,30.22864864864872,30.64260273972608,,,,,0-1
463694,30.22864864864872,30.22851351351356,22.65518803806072,2.5287662271721985,20.613200178668254,0.98,0-2
463694,30.22864864864872,31.95600000000008,22.65518803806072,2.5287662271721985,20.613200178668254,1.0,0-3
463694,30.64260273972608,30.22851351351356,,,,,1-2
463694,30.64260273972608,31.95600000000008,,,,,1-3
463694,30.22851351351356,31.95600000000008,23.707918444760548,22.795273917564742,3.6052945720820304,0.98,2-3
467242,103.27111111111137,109.3452941176472,,,,,0-1
467242,103.27111111111137,97.94315789473676,,,,,0-2
467242,103.27111111111137,116.18000000000028,,,,,0-3
467242,109.3452941176472,97.94315789473676,,,,,1-2
467242,109.3452941176472,116.18000000000028,,,,,1-3
467242,97.94315789473676,116.18000000000028,,,,,2-3
467240,39.62187499999997,38.81346938775511,,,,,0-1
467240,39.62187499999997,40.423829787234006,,,,,0-2
467240,39.62187499999997,40.46489361702125,,,,,0-3
467240,38.81346938775511,40.423829787234006,,,,,1-2
467240,38.81346938775511,40.46489361702125,,,,,1-3
467240,40.423829787234006,40.46489361702125,,,,,2-3
467256,44.09116279069763,43.17999999999996,,,,,0-1
467256,44.09116279069763,44.09116279069763,,,,,0-2
467256,44.09116279069763,42.13155555555552,,,,,0-3
467256,43.17999999999996,44.09116279069763,,,,,1-2
467256,43.17999999999996,42.13155555555552,,,,,1-3
467256,44.09116279069763,42.13155555555552,,,,,2-3
467245,42.90215686274514,40.58478260869568,,,,,0-1
467245,42.90215686274514,47.02065217391298,,,,,0-2
467245,42.90215686274514,46.80574468085112,,,,,0-3
467245,40.58478260869568,47.02065217391298,,,,,1-2
467245,40.58478260869568,46.80574468085112,,,,,1-3
467245,47.02065217391298,46.80574468085112,,,,,2-3
467244,51.40135135135131,44.22906976744183,,,,,0-1
467244,51.40135135135131,44.22906976744183,,,,,0-2
467244,51.40135135135131,42.54227272727274,,,,,0-3
467244,44.22906976744183,44.22906976744183,,,,,1-2
467244,44.22906976744183,42.54227272727274,,,,,1-3
467244,44.22906976744183,42.54227272727274,,,,,2-3
467237,21.829444444444466,21.239459459459475,,,,,0-1
467237,21.829444444444466,21.829444444444466,,,,,0-2
467237,21.829444444444466,43.2238636363636,,,,,0-3
467237,21.239459459459475,21.829444444444466,,,,,1-2
467237,21.239459459459475,43.2238636363636,,,,,1-3
467237,21.829444444444466,43.2238636363636,,,,,2-3
467263,41.42425925925919,39.24421052631576,,,,,0-1
467263,41.42425925925919,41.42444444444441,,,,,0-2
467263,41.42425925925919,39.94499999999997,,,,,0-3
467263,39.24421052631576,41.42444444444441,,,,,1-2
467263,39.24421052631576,39.94499999999997,,,,,1-3
467263,41.42444444444441,39.94499999999997,,,,,2-3
467248,33.36578947368419,33.36596491228071,,,,,0-1
467248,33.36578947368419,34.57927272727274,,,,,0-2
467248,33.36578947368419,33.36578947368419,,,,,0-3
467248,33.36596491228071,34.57927272727274,,,,,1-2
467248,33.36596491228071,33.36578947368419,,,,,1-3
467248,34.57927272727274,33.36578947368419,,,,,2-3
467262,36.07935483870965,34.951718750000055,,,,,0-1
467262,36.07935483870965,34.936093750000055,,,,,0-2
467262,36.07935483870965,34.414153846153816,,,,,0-3
467262,34.951718750000055,34.936093750000055,,,,,1-2
467262,34.951718750000055,34.414153846153816,,,,,1-3
467262,34.936093750000055,34.414153846153816,,,,,2-3
467234,43.86098039215679,42.20603773584902,,,,,0-1
467234,43.86098039215679,39.92696428571435,,,,,0-2
467234,43.86098039215679,38.56741379310338,,,,,0-3
467234,42.20603773584902,39.92696428571435,,,,,1-2
467234,42.20603773584902,38.56741379310338,,,,,1-3
467234,39.92696428571435,38.56741379310338,,,,,2-3
467264,34.73925925925936,34.73944444444445,,,,,0-1
467264,34.73925925925936,32.910877192982554,,,,,0-2
467264,34.73925925925936,35.80500000000006,,,,,0-3
467264,34.73944444444445,32.910877192982554,,,,,1-2
467264,34.73944444444445,35.80500000000006,,,,,1-3
467264,32.910877192982554,35.80500000000006,,,,,2-3
467229,55.05470588235296,50.04868421052628,,,,,0-1
467229,55.05470588235296,48.765384615384576,,,,,0-2
467229,55.05470588235296,44.22906976744183,,,,,0-3
467229,50.04868421052628,48.765384615384576,,,,,1-2
467229,50.04868421052628,44.22906976744183,,,,,1-3
467229,48.765384615384576,44.22906976744183,,,,,2-3
467228,46.38658536585362,44.22930232558141,,,,,0-1
467228,46.38658536585362,47.546500000000016,,,,,0-2
467228,46.38658536585362,47.546500000000016,,,,,0-3
467228,44.22930232558141,47.546500000000016,,,,,1-2
467228,44.22930232558141,47.546500000000016,,,,,1-3
467228,47.546500000000016,47.546500000000016,,,,,2-3
467227,48.71589743589739,52.77555555555551,,,,,0-1
467227,48.71589743589739,51.34918918918914,,,,,0-2
467227,48.71589743589739,48.71589743589739,,,,,0-3
467227,52.77555555555551,51.34918918918914,,,,,1-2
467227,52.77555555555551,48.71589743589739,,,,,1-3
467227,51.34918918918914,48.71589743589739,,,,,2-3
467225,19.167073170731676,19.167317073170747,,,,,0-1
467225,19.167073170731676,46.17399999999998,,,,,0-2
467225,19.167073170731676,42.2633333333333,,,,,0-3
467225,19.167317073170747,46.17399999999998,,,,,1-2
467225,19.167317073170747,42.2633333333333,,,,,1-3
467225,46.17399999999998,42.2633333333333,,,,,2-3
467223,63.166111111111,42.49888888888907,,,,,0-1
467223,63.166111111111,59.841578947368696,29.120559114735,1.6978237406604748,1.073898698931302,0.98,0-2
467223,63.166111111111,66.88117647058843,,,,,0-3
467223,42.49888888888907,59.841578947368696,,,,,1-2
467223,42.49888888888907,66.88117647058843,,,,,1-3
467223,59.841578947368696,66.88117647058843,,,,,2-3
467226,64.94323529411764,61.33527777777777,,,,,0-1
467226,64.94323529411764,66.91121212121212,,,,,0-2
467226,64.94323529411764,59.67756756756756,,,,,0-3
467226,61.33527777777777,66.91121212121212,27.548209366391184,1.9897239072220927,1.0213172568298496,0.98,1-2
467226,61.33527777777777,59.67756756756756,,,,,1-3
467226,66.91121212121212,59.67756756756756,,,,,2-3
467202,41.34456521739127,42.40568181818178,,,,,0-1
467202,41.34456521739127,41.976363636363615,,,,,0-2
467202,41.34456521739127,43.2238636363636,,,,,0-3
467202,42.40568181818178,41.976363636363615,,,,,1-2
467202,42.40568181818178,43.2238636363636,,,,,1-3
467202,41.976363636363615,43.2238636363636,,,,,2-3
467200,36.670655737704976,38.56741379310351,,,,,0-1
467200,36.670655737704976,39.24403508771936,,,,,0-2
467200,36.670655737704976,39.24403508771936,,,,,0-3
467200,38.56741379310351,39.24403508771936,,,,,1-2
