ID,Sampling_1,Sampling_2,Common period (Band1 & Band2),Upper error bound,Lower error bound,Significance,Band1-Band2
1,40.81632653061206,49.886621315192315,nan,nan,nan,nan,0-1
1,40.81632653061206,44.89795918367381,nan,nan,nan,nan,0-2
1,40.81632653061206,40.81632653061256,nan,nan,nan,nan,0-3
1,49.886621315192315,44.89795918367381,59.880239520958085,2.0581448337963977,4.27550777826837,0.92,1-2
1,49.886621315192315,40.81632653061256,nan,nan,nan,nan,1-3
1,44.89795918367381,40.81632653061256,nan,nan,nan,nan,2-3
